Ax (m/s^2),Ay (m/s^2),Az (m/s^2),Gx (deg/sec),Gy (deg/sec),Gz (deg/sec),Mx (mTesla),My (mTesla),Mz (mTesla),Temp (C)
0.0,0.0,4.872197799455321,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,6.317567900180574,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,9.807000000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,13.296432099819434,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,14.74180220054468,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,13.296432099819466,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,9.807000000000048,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,6.317567900180604,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,4.872197799455321,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,6.317567900180498,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,9.8069999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,13.29643209981936,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,14.74180220054468,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,13.296432099819441,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,9.807000000000155,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,6.31756790018058,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,4.872197799455321,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,6.3175679001805225,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,9.807000000000073,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,13.296432099819382,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,14.74180220054468,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,13.296432099819516,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,9.80699999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,6.317567900180656,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,4.872197799455321,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,6.317567900180447,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,9.806999999999967,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,13.296432099819308,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,14.74180220054468,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,13.296432099819393,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,9.807000000000087,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,6.317567900180533,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,4.872197799455321,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,6.3175679001805705,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,9.80699999999986,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,13.29643209981943,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,14.74180220054468,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,13.296432099819468,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,9.807000000000194,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,6.317567900180608,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,4.872197799455321,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,6.317567900180495,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,9.807000000000034,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,13.296432099819356,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,14.74180220054468,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,13.296432099819544,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,9.80700000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,6.317567900180683,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,4.872197799455321,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,6.317567900180618,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,9.806999999999928,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,13.296432099819478,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,14.74180220054468,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,13.29643209981942,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,9.807000000000127,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,6.31756790018056,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,4.872197799455321,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,6.317567900180543,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,9.806999999999821,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,13.296432099819404,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,14.74180220054468,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,13.296432099819496,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,9.806999999999952,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,6.317567900180635,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,4.872197799455321,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,6.317567900180467,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,9.806999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,13.296432099819327,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,14.74180220054468,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,13.29643209981957,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,9.807000000000059,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,6.317567900180512,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,4.872197799455321,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,6.317567900180591,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,9.806999999999888,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,13.296432099819452,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,14.74180220054468,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,13.296432099819448,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,9.807000000000166,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,6.317567900180587,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,4.872197799455321,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,6.317567900180515,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,9.807000000000063,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,13.296432099819377,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,14.74180220054468,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,13.296432099819523,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,9.806999999999992,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,6.317567900180663,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,4.872197799455321,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,6.31756790018044,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,9.806999999999958,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,13.2964320998193,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,14.74180220054468,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,13.2964320998194,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,9.807000000000096,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,6.31756790018054,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,4.872197799455321,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,6.317567900180563,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,9.806999999999851,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,13.296432099819423,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,14.74180220054468,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,13.296432099819475,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,9.806999999999922,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,6.317567900180615,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,4.872197799455321,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,6.317567900180489,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,9.807000000000025,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,13.296432099819349,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,14.74180220054468,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,13.296432099819551,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,9.807000000000029,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,6.3175679001806895,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,4.872197799455321,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,6.317567900180611,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,9.806999999999919,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,13.296432099819471,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,14.74180220054468,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,13.296432099819427,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,9.807000000000135,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,6.317567900180567,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,4.872197799455321,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,6.317567900180536,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,9.806999999999812,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,13.296432099819397,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,14.74180220054468,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,13.296432099819503,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,9.806999999999961,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,6.317567900180642,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,4.872197799455321,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,6.31756790018046,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,9.806999999999986,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,13.29643209981932,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,14.74180220054468,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,13.296432099819578,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,9.807000000000068,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,6.317567900180519,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,4.872197799455321,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,6.317567900180585,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,9.80699999999988,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,13.296432099819445,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,14.74180220054468,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,13.296432099819455,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,9.807000000000174,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,6.3175679001805936,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,4.872197799455321,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,6.317567900180508,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,9.807000000000054,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,13.29643209981937,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,14.74180220054468,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,13.29643209981953,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,9.807,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,6.317567900180669,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,4.872197799455321,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,6.317567900180434,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,9.806999999999947,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,13.296432099819294,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,14.74180220054468,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,13.296432099819407,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,9.807000000000107,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,6.3175679001805465,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,4.872197799455321,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,6.317567900180556,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,9.80699999999984,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,13.296432099819416,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,14.74180220054468,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,13.296432099819482,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,9.807000000000214,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,6.317567900180622,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,4.872197799455321,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,6.317567900180482,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,9.807000000000015,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,13.296432099819341,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,14.74180220054468,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,13.296432099819556,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,9.80700000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,6.317567900180697,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,4.872197799455321,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,6.317567900180604,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,9.806999999999908,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,13.296432099819466,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,14.74180220054468,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,13.296432099819434,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,9.807000000000146,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,6.317567900180574,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,4.872197799455321,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,6.31756790018053,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,9.806999999999801,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,13.29643209981939,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,14.74180220054468,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,13.296432099819508,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,9.806999999999972,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,6.317567900180649,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,4.872197799455321,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,6.317567900180453,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,9.806999999999976,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,13.296432099819313,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,14.74180220054468,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,13.296432099819585,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,9.807000000000079,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,6.317567900180526,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,4.872197799455321,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,6.317567900180578,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,9.80699999999987,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,13.296432099819437,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,14.74180220054468,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,13.296432099819462,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,9.807000000000183,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,6.317567900180601,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,4.872197799455321,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,6.317567900180502,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,9.807000000000045,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,13.296432099819363,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,14.74180220054468,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,13.296432099819537,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,9.80700000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,6.317567900180676,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,4.872197799455321,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,6.317567900180427,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,9.806999999999938,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,13.296432099819288,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,14.74180220054468,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,13.296432099819413,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,9.807000000000116,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,6.317567900180553,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,4.872197799455321,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,6.317567900180549,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,9.806999999999832,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,13.296432099819409,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,14.74180220054468,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,13.296432099819489,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,9.806999999999942,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,6.317567900180629,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,4.872197799455321,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,6.3175679001804745,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,9.807000000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,13.296432099819334,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,14.74180220054468,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,13.296432099819564,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,9.807000000000048,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,6.317567900180704,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,4.872197799455321,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,6.317567900180597,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,9.8069999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,13.296432099819459,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,14.74180220054468,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,13.296432099819441,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,9.807000000000155,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,6.31756790018058,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,4.872197799455321,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,6.3175679001805225,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,9.806999999999793,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,13.296432099819382,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,14.74180220054468,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,13.296432099819516,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,9.80699999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,6.317567900180656,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,4.872197799455321,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,6.317567900180447,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,9.806999999999967,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,13.296432099819308,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,14.74180220054468,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,13.296432099819592,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,9.807000000000087,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,6.317567900180533,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,4.872197799455321,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,6.3175679001805705,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,9.80699999999986,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,13.29643209981943,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,14.74180220054468,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,13.296432099819468,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,9.807000000000194,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,6.317567900180608,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,4.872197799455321,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,6.317567900180495,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,9.807000000000034,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,13.296432099819356,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,14.74180220054468,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,13.296432099819544,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,9.80700000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,6.317567900180683,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,4.872197799455321,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,6.3175679001804195,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,9.806999999999928,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,13.296432099819281,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,14.74180220054468,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,13.29643209981942,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,9.807000000000127,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,6.31756790018056,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,4.872197799455321,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,6.317567900180543,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,9.806999999999821,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,13.296432099819404,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,14.74180220054468,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,13.296432099819496,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,9.807000000000233,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,6.317567900180635,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,4.872197799455321,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,6.317567900180467,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,9.806999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,13.296432099819327,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,14.74180220054468,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,13.29643209981957,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,9.807000000000059,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,6.317567900180711,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,4.872197799455321,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,6.317567900180591,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,9.806999999999888,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,13.296432099819452,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,14.74180220054468,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,13.296432099819448,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,9.807000000000166,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,6.317567900180587,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,4.872197799455321,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,6.317567900180515,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,9.806999999999782,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,13.296432099819377,0.0,0.0,0.0,0.0,0.0,0.0,0.0
